"workerid","rt","trial_type","kind","predicate_2","query_predicate_2","information","chapter_num","query_predicate_1","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition","conjunctionBreak"
13,3472,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",12,"""live in the borderland woodlands""","null","""""","""live in the borderland woodlands""","""query""","""reverse""",0.79,"""all""",0.77,"""Yomis""","""interrupted""","false"
13,1532,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",12,"""live in the borderland woodlands""","2","""of their natural predators, turmens.""","""live in the borderland woodlands""","""text""","""reverse""",0.79,"""all""",0.77,"""Yomis""","""interrupted""","false"
13,12496,"""critical""","""reesles""","""wear krevnors around their heads""","""fly towards the mountains in search of food""",NA,13,"""live in the borderland woodlands""","0","""Reesles are strange, furry creatures, often found in the homes of the aliens. They are not house pets ""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""int3""",NA
13,1602,"""critical""","""reesles""","""wear krevnors around their heads""","""fly towards the mountains in search of food""",NA,13,"""live in the borderland woodlands""","1","""but quasi-domensticated animals. They will steal food from you if you are not paying attention. They have ""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""int3""",NA
13,3700,"""critical""","""reesles""","""wear krevnors around their heads""","""fly towards the mountains in search of food""",NA,13,"""live in the borderland woodlands""","2","""special headgear to help identify their owners. Around their heads, they wear giant wutsats and roam around by themselves at night""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""int3""",NA
13,3458,"""critical""","""reesles""","""wear krevnors around their heads""","""wear krevnors around their heads""",NA,13,"""wear wutsats around their heads""","null","""""","""wear wutsats around their heads""","""query""","""same""",0.74,"""generic""",0.84,"""Reesles""","""int3""",NA
13,1488,"""critical""","""reesles""","""wear krevnors around their heads""","""wear krevnors around their heads""",NA,13,"""wear wutsats around their heads""","3","""when they like to explore other homes.""","""wear wutsats around their heads""","""text""","""same""",0.74,"""generic""",0.84,"""Reesles""","""int3""",NA
13,3259,"""filler""","""wopis""","""are very hard to find""","""wear krevnors around their heads""","""full""",14,"""wear wutsats around their heads""","0","""Wopis are extremely rare creatures. They only live in the desert and ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""interrupted""","false"
13,1045,"""filler""","""wopis""","""are very hard to find""","""wear krevnors around their heads""","""full""",14,"""wear wutsats around their heads""","1","""they all are very hard to find. Wopis sleep during the day to avoid ""","""live in the desert""","""text""","""same""",-99,"""all""",-99,"""Wopis""","""interrupted""","false"
13,3267,"""filler""","""wopis""","""are very hard to find""","""are very hard to find""","""full""",14,"""live in the desert""","null","""""","""live in the desert""","""query""","""reverse""",0.83,"""all""",0.77,"""Wopis""","""interrupted""","false"
13,1173,"""filler""","""wopis""","""are very hard to find""","""are very hard to find""","""full""",14,"""live in the desert""","2","""the heat, and look for food at night when it&quotechars cool.""","""live in the desert""","""text""","""reverse""",0.83,"""all""",0.77,"""Wopis""","""interrupted""","false"
13,2825,"""critical""","""lorches""","""have short wings""","""are very hard to find""",NA,15,"""live in the desert""","0","""Lorches have massive beaks and are found on the continents of Dodi and Gomi. The two continents""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""int1""",NA
13,1200,"""critical""","""lorches""","""have short wings""","""are very hard to find""",NA,15,"""live in the desert""","1","""are quite different in what kinds of animals are available for them to eat. Lorches have long wings""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""int1""",NA
13,3621,"""critical""","""lorches""","""have short wings""","""have short wings""",NA,15,"""have long wings""","null","""""","""have long wings""","""query""","""reverse""",0.82,"""generic""",0.73,"""Lorches""","""int1""",NA
13,2060,"""critical""","""lorches""","""have short wings""","""have short wings""",NA,15,"""have long wings""","2","""and fly only at night.""","""have long wings""","""text""","""reverse""",0.82,"""generic""",0.73,"""Lorches""","""int1""",NA
13,4070,"""filler""","""blins""","""fly""","""have short wings""","""full""",16,"""have long wings""","0","""Blins are small creatures. They all have hollow bones and fly. They sing beautiful songs to attract mates""","""have hollow bones""","""text""","""reverse""",-99,"""all""",-99,"""Blins""","""interrupted""",NA
13,5648,"""filler""","""blins""","""fly""","""fly""","""full""",16,"""have hollow bones""","null","""""","""have hollow bones""","""query""","""reverse""",0.78,"""all""",0.85,"""Blins""","""interrupted""",NA
13,1078,"""filler""","""blins""","""fly""","""fly""","""full""",16,"""have hollow bones""","1","""and distract their enemies when they attack.""","""have hollow bones""","""text""","""reverse""",0.78,"""all""",0.85,"""Blins""","""interrupted""",NA
13,2739,"""filler""","""ice storms on Dax""","""last a long time""","""fly""","""full""",17,"""have hollow bones""","0","""The weather on Dax is very constant, not changing much from day to day. Occasionally, there will ""","""result in permanent damage to the plants and animals on Dax""","""text""","""reverse""",-99,"""none""",-99,"""Weather""","""interrupted""","true"
13,1801,"""filler""","""ice storms on Dax""","""last a long time""","""fly""","""full""",17,"""have hollow bones""","1","""be tremendous ice storms that freeze over the entire planet. These ice storms never last long ""","""result in permanent damage to the plants and animals on Dax""","""text""","""reverse""",-99,"""none""",-99,"""Weather""","""interrupted""","true"
13,3580,"""filler""","""ice storms on Dax""","""last a long time""","""fly""","""full""",17,"""have hollow bones""","2",""" or result in permanent damage to the plants and animals on Dax. However, the ice storms make the entire sky as dark as night""","""result in permanent damage to the plants and animals on Dax""","""text""","""reverse""",-99,"""none""",-99,"""Weather""","""interrupted""","true"
13,5265,"""filler""","""ice storms on Dax""","""last a long time""","""last a long time""","""full""",17,"""result in permanent damage to the plants and animals on Dax""","null","""""","""result in permanent damage to the plants and animals on Dax""","""query""","""same""",0.79,"""none""",0.76,"""Weather""","""interrupted""","true"
13,1217,"""filler""","""ice storms on Dax""","""last a long time""","""last a long time""","""full""",17,"""result in permanent damage to the plants and animals on Dax""","3",""" and they frighten most of the animals on Dax.""","""result in permanent damage to the plants and animals on Dax""","""text""","""same""",0.79,"""none""",0.76,"""Weather""","""interrupted""","true"
13,3867,"""critical""","""kaples""","""have spotted fur""","""last a long time""",NA,18,"""result in permanent damage to the plants and animals on Dax""","0","""Kaples are small animals that live in jungles. They are most active at ""","""have striped fur""","""text""","""same""",-99,"""generic""",-99,"""Kaples""","""int4""",NA
13,2003,"""critical""","""kaples""","""have spotted fur""","""last a long time""",NA,18,"""result in permanent damage to the plants and animals on Dax""","1","""dawn and at dusk, when their usual predators are less active. Their thick fur helps camouflage them ""","""have striped fur""","""text""","""same""",-99,"""generic""",-99,"""Kaples""","""int4""",NA
13,1679,"""critical""","""kaples""","""have spotted fur""","""last a long time""",NA,18,"""result in permanent damage to the plants and animals on Dax""","2","""among the plants on the forest floor. Kaples have striped fur and spotted fur""","""have striped fur""","""text""","""same""",-99,"""generic""",-99,"""Kaples""","""int4""",NA
13,4237,"""critical""","""kaples""","""have spotted fur""","""have spotted fur""",NA,18,"""have striped fur""","null","""""","""have striped fur""","""query""","""reverse""",0.71,"""generic""",0.87,"""Kaples""","""int4""",NA
13,1200,"""critical""","""kaples""","""have spotted fur""","""have spotted fur""",NA,18,"""have striped fur""","3","""that sheds periodically.""","""have striped fur""","""text""","""reverse""",0.71,"""generic""",0.87,"""Kaples""","""int4""",NA
13,1956,"""filler""","""aliens""","""tolerate apaffs to some extent""","""have spotted fur""","""full""",19,"""have striped fur""","0","""Apaffs are a nuisance for the aliens. They make burrows everywhere""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""interrupted""","false"
13,26682,"""filler""","""aliens""","""tolerate apaffs to some extent""","""have spotted fur""","""full""",19,"""have striped fur""","1","""including in the middle of farmland and in front of their houses. But most aliens find apaffs cute, and tolerate them to some extent. Some ""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""interrupted""","false"
13,3775,"""filler""","""aliens""","""tolerate apaffs to some extent""","""tolerate apaffs to some extent""","""full""",19,"""find apaffs cute""","null","""""","""find apaffs cute""","""query""","""reverse""",0.7,"""most""",0.73,"""Apaffs""","""interrupted""","false"
13,1168,"""filler""","""aliens""","""tolerate apaffs to some extent""","""tolerate apaffs to some extent""","""full""",19,"""find apaffs cute""","2","""aliens even like to keep them as pets.""","""find apaffs cute""","""text""","""reverse""",0.7,"""most""",0.73,"""Apaffs""","""interrupted""","false"
14,4352,"""filler""","""NA""","""NA""",NA,NA,0,NA,"0","""Dax is a lot like Earth.  Like Earth it has seven continents, in similar locations, but instead of North ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
14,2121,"""filler""","""NA""","""NA""",NA,NA,0,NA,"1",""" America, South America, Africa, Europe, Asia, Australia, and Antarctica, the continents are  ""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
14,3830,"""filler""","""NA""","""NA""",NA,NA,0,NA,"2",""" called  Aga,  Benli, Caro, Dodi, Ente, Fale, and Gomi. Its climate is a lot like Earth&quotechars, too. But the""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
14,2446,"""filler""","""NA""","""NA""",NA,NA,0,NA,"3","""  plants and animals of Dax are quite different.""","""NA""","""text""",NA,-99,"""generic""",-99,"""An introduction to Dax""","""uninterrupted""",NA
14,4062,"""filler""","""feps""","""come close to kazzes""",NA,"""full""",1,NA,"0","""Kazzes are a kind of plant that grow all over Dax. They produce fruit in the springtime, but the""","""eat kazzes""","""text""",NA,-99,"""none""",-99,"""Kazzes""","""interrupted""","true"
14,6754,"""filler""","""feps""","""come close to kazzes""",NA,"""full""",1,NA,"1",""" fruit is poisonous to animals. No feps eat kazzes nor do they come close. Kazzes can be highly toxic ""","""eat kazzes""","""text""",NA,-99,"""none""",-99,"""Kazzes""","""interrupted""","true"
14,17520,"""filler""","""feps""","""come close to kazzes""","""come close to kazzes""","""full""",1,"""eat kazzes""","null","""""","""eat kazzes""","""query""","""reverse""",0.3,"""none""",0.2,"""Kazzes""","""interrupted""","true"
14,1762,"""filler""","""feps""","""come close to kazzes""","""come close to kazzes""","""full""",1,"""eat kazzes""","2","""and this poison is a defensive mechanism for kazzes.""","""eat kazzes""","""text""","""reverse""",0.3,"""none""",0.2,"""Kazzes""","""interrupted""","true"
14,2903,"""filler""","""aliens""","""are provided for by Zorxon""","""come close to kazzes""","""full""",2,"""eat kazzes""","0","""Zorxon is the overlord of Dax.  Everyone loves Zorxon because she ""","""love Zorxon""","""text""","""reverse""",-99,"""all""",-99,"""Zorxon, overlord of Dax""","""interrupted""","true"
14,2895,"""filler""","""aliens""","""are provided for by Zorxon""","""come close to kazzes""","""full""",2,"""eat kazzes""","1","""provides for all the aliens of Dax. However, Zorxon is now very old ""","""love Zorxon""","""text""","""reverse""",-99,"""all""",-99,"""Zorxon, overlord of Dax""","""interrupted""","true"
14,11107,"""filler""","""aliens""","""are provided for by Zorxon""","""are provided for by Zorxon""","""full""",2,"""love Zorxon""","null","""""","""love Zorxon""","""query""","""same""",0.75,"""all""",0.72,"""Zorxon, overlord of Dax""","""interrupted""","true"
14,1914,"""filler""","""aliens""","""are provided for by Zorxon""","""are provided for by Zorxon""","""full""",2,"""love Zorxon""","2","""and she rarely makes public appearances anymore. Still, she is very influential.""","""love Zorxon""","""text""","""same""",0.75,"""all""",0.72,"""Zorxon, overlord of Dax""","""interrupted""","true"
14,2931,"""critical""","""landeks""","""have seven horns""","""are provided for by Zorxon""",NA,3,"""love Zorxon""","0","""Landeks are very fierce creatures. When the aliens encounter landeks in the wild, they usually run away ""","""have four horns""","""text""","""same""",-99,"""generic""",-99,"""Landeks""","""int2""",NA
14,4336,"""critical""","""landeks""","""have seven horns""","""are provided for by Zorxon""",NA,3,"""love Zorxon""","1","""quickly. Landeks often fight with each other over territory, food, or mates. They fight using the long horns on their heads and on their ""","""have four horns""","""text""","""same""",-99,"""generic""",-99,"""Landeks""","""int2""",NA
14,1788,"""critical""","""landeks""","""have seven horns""","""are provided for by Zorxon""",NA,3,"""love Zorxon""","2","""backs. Landeks have four horns and ""","""have four horns""","""text""","""same""",-99,"""generic""",-99,"""Landeks""","""int2""",NA
14,13020,"""critical""","""landeks""","""have seven horns""","""have seven horns""",NA,3,"""have four horns""","null","""""","""have four horns""","""query""","""same""",0.04,"""generic""",0.9,"""Landeks""","""int2""",NA
14,1132,"""critical""","""landeks""","""have seven horns""","""have seven horns""",NA,3,"""have four horns""","3","""charge without warning.""","""have four horns""","""text""","""same""",0.04,"""generic""",0.9,"""Landeks""","""int2""",NA
14,2655,"""filler""","""lodeks""","""have purple petals""","""have seven horns""","""full""",4,"""have four horns""","0","""Nannus only feed on rare flowers called lodeks. Most lodeks only ""","""only bloom for one day a year""","""text""","""same""",-99,"""most""",-99,"""Nannus""","""interrupted""","false"
14,2101,"""filler""","""lodeks""","""have purple petals""","""have seven horns""","""full""",4,"""have four horns""","1","""bloom for one day a year, and most have purple petals. The plant that ""","""only bloom for one day a year""","""text""","""same""",-99,"""most""",-99,"""Nannus""","""interrupted""","false"
14,10908,"""filler""","""lodeks""","""have purple petals""","""have purple petals""","""full""",4,"""only bloom for one day a year""","null","""""","""only bloom for one day a year""","""query""","""reverse""",0.8,"""most""",0.71,"""Nannus""","""interrupted""","false"
14,1215,"""filler""","""lodeks""","""have purple petals""","""have purple petals""","""full""",4,"""only bloom for one day a year""","2","""lodeks grow on is hard to find because it only grows next to caves.""","""only bloom for one day a year""","""text""","""reverse""",0.8,"""most""",0.71,"""Nannus""","""interrupted""","false"
14,4047,"""critical""","""Krens""","""are fishermen""","""have purple petals""",NA,5,"""only bloom for one day a year""","0","""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like most ""","""are stup-herders""","""text""","""reverse""",-99,"""generic""",-99,"""Finding food""","""int3""",NA
14,3768,"""critical""","""Krens""","""are fishermen""","""have purple petals""",NA,5,"""only bloom for one day a year""","1","""creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures with ""","""are stup-herders""","""text""","""reverse""",-99,"""generic""",-99,"""Finding food""","""int3""",NA
14,7878,"""critical""","""Krens""","""are fishermen""","""have purple petals""",NA,5,"""only bloom for one day a year""","2","""large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far from the sea. Krens are stup-herders and incorporate stups into their religion""","""are stup-herders""","""text""","""reverse""",-99,"""generic""",-99,"""Finding food""","""int3""",NA
14,10246,"""critical""","""Krens""","""are fishermen""","""are fishermen""",NA,5,"""are stup-herders""","null","""""","""are stup-herders""","""query""","""reverse""",0.06,"""generic""",0.9,"""Finding food""","""int3""",NA
14,1216,"""critical""","""Krens""","""are fishermen""","""are fishermen""",NA,5,"""are stup-herders""","3","""which highly values quiet meditation.""","""are stup-herders""","""text""","""reverse""",0.06,"""generic""",0.9,"""Finding food""","""int3""",NA
14,2277,"""filler""","""blins""","""fly""","""are fishermen""","""full""",6,"""are stup-herders""","0","""Blins are small creatures. They all have hollow bones and fly. They sing beautiful songs to attract mates""","""have hollow bones""","""text""","""reverse""",-99,"""all""",-99,"""Blins""","""interrupted""",NA
14,5592,"""filler""","""blins""","""fly""","""fly""","""full""",6,"""have hollow bones""","null","""""","""have hollow bones""","""query""","""same""",0.9,"""all""",0.82,"""Blins""","""interrupted""",NA
14,930,"""filler""","""blins""","""fly""","""fly""","""full""",6,"""have hollow bones""","1","""and distract their enemies when they attack.""","""have hollow bones""","""text""","""same""",0.9,"""all""",0.82,"""Blins""","""interrupted""",NA
14,2705,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""","""fly""",NA,7,"""have hollow bones""","0","""Vimbles are social insects that live in colonies of up to a thousand individuals. Vimbles live for a year ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
14,2888,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""","""fly""",NA,7,"""have hollow bones""","1","""or less. They have a single queen, who must find somewhere to hibernate over the winter before ""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
14,3216,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""","""fly""",NA,7,"""have hollow bones""","2","""starting a new colony. Vimble queens hibernate in fallen logs and in the abandoned burrows of other animals""","""hibernate in fallen logs""","""text""","""same""",-99,"""generic""",-99,"""Vimbles""","""int4""",NA
14,9005,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""","""hibernate in the abandoned burrows of other animals""",NA,7,"""hibernate in fallen logs""","null","""""","""hibernate in fallen logs""","""query""","""reverse""",0.78,"""generic""",0.37,"""Vimbles""","""int4""",NA
14,1252,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""","""hibernate in the abandoned burrows of other animals""",NA,7,"""hibernate in fallen logs""","3","""where they lower their metabolism and rest.""","""hibernate in fallen logs""","""text""","""reverse""",0.78,"""generic""",0.37,"""Vimbles""","""int4""",NA
14,5844,"""filler""","""aliens""","""tolerate apaffs to some extent""","""hibernate in the abandoned burrows of other animals""","""full""",8,"""hibernate in fallen logs""","0","""Apaffs are a nuisance for the aliens. They make burrows everywhere""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""interrupted""","false"
14,4920,"""filler""","""aliens""","""tolerate apaffs to some extent""","""hibernate in the abandoned burrows of other animals""","""full""",8,"""hibernate in fallen logs""","1","""including in the middle of farmland and in front of their houses. But most aliens find apaffs cute, and tolerate them to some extent. Some ""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""interrupted""","false"
14,11656,"""filler""","""aliens""","""tolerate apaffs to some extent""","""tolerate apaffs to some extent""","""full""",8,"""find apaffs cute""","null","""""","""find apaffs cute""","""query""","""same""",0.8,"""most""",0.62,"""Apaffs""","""interrupted""","false"
14,968,"""filler""","""aliens""","""tolerate apaffs to some extent""","""tolerate apaffs to some extent""","""full""",8,"""find apaffs cute""","2","""aliens even like to keep them as pets.""","""find apaffs cute""","""text""","""same""",0.8,"""most""",0.62,"""Apaffs""","""interrupted""","false"
14,4209,"""critical""","""oller families""","""carry their young in trullets""","""tolerate apaffs to some extent""",NA,9,"""find apaffs cute""","0","""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use tools on land but have a difficult ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""int1""",NA
14,5099,"""critical""","""oller families""","""carry their young in trullets""","""tolerate apaffs to some extent""",NA,9,"""find apaffs cute""","1","""time making them. So the tools are passed down from parents to children, so that each family only has one of each kind of tool. Baby ""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""int1""",NA
14,19331,"""critical""","""oller families""","""carry their young in trullets""","""tolerate apaffs to some extent""",NA,9,"""find apaffs cute""","2","""ollers find it very exciting to be on land, but they have trouble walking and need to be carried by family members. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""same""",-99,"""generic""",-99,"""Ollers""","""int1""",NA
14,8821,"""critical""","""oller families""","""carry their young in trullets""","""carry their young in trullets""",NA,9,"""carry their young in guklags""","null","""""","""carry their young in guklags""","""query""","""same""",0.09,"""generic""",0.89,"""Ollers""","""int1""",NA
14,1022,"""critical""","""oller families""","""carry their young in trullets""","""carry their young in trullets""",NA,9,"""carry their young in guklags""","3","""and use sticks for balance.""","""carry their young in guklags""","""text""","""same""",0.09,"""generic""",0.89,"""Ollers""","""int1""",NA
14,2427,"""critical""","""aliens""","""ascribe to the Daith religion""","""carry their young in trullets""",NA,10,"""carry their young in guklags""","0","""The Ludinos are an alien tribe. They are very industrious and live ""","""ascribe to the Caboo religion""","""text""","""same""",-99,"""generic""",-99,"""Ludinos""","""nme_interrupted""",NA
14,2556,"""critical""","""aliens""","""ascribe to the Daith religion""","""carry their young in trullets""",NA,10,"""carry their young in guklags""","1","""on all of the seven continents, and they all are highly spiritual. They ascribe to the Caboo religion""","""ascribe to the Caboo religion""","""text""","""same""",-99,"""generic""",-99,"""Ludinos""","""nme_interrupted""",NA
14,6845,"""critical""","""aliens""","""ascribe to the Daith religion""","""pray three times a day""",NA,10,"""ascribe to the Caboo religion""","null","""""","""ascribe to the Caboo religion""","""query""","""same""",0.32,"""generic""",0.95,"""Ludinos""","""nme_interrupted""",NA
14,1021,"""critical""","""aliens""","""ascribe to the Daith religion""","""pray three times a day""",NA,10,"""ascribe to the Caboo religion""","2","""and follow a strict code of laws.""","""ascribe to the Caboo religion""","""text""","""same""",0.32,"""generic""",0.95,"""Ludinos""","""nme_interrupted""",NA
14,2159,"""filler""","""plovs""","""are attacked by other creatures""","""pray three times a day""","""both""",11,"""ascribe to the Caboo religion""","0","""Plovs travel in herds and are very territorial. They used to live in the continent of Aga, but in recent""","""live in the continent of Aga""","""text""","""same""",-99,"""none""",-99,"""Plovs""","""interrupted""","true"
14,3377,"""filler""","""plovs""","""are attacked by other creatures""","""pray three times a day""","""both""",11,"""ascribe to the Caboo religion""","1","""years they all have migrated to the continent Caro. When they migrated to Caro, they intruded upon the territory of other ""","""live in the continent of Aga""","""text""","""same""",-99,"""none""",-99,"""Plovs""","""interrupted""","true"
14,3051,"""filler""","""plovs""","""are attacked by other creatures""","""pray three times a day""","""both""",11,"""ascribe to the Caboo religion""","2","""creatures and struggled to find a new home. Now that they have their own territory, they are never attacked by other creatures and ""","""live in the continent of Aga""","""text""","""same""",-99,"""none""",-99,"""Plovs""","""interrupted""","true"
14,5732,"""filler""","""plovs""","""are attacked by other creatures""","""are attacked by other creatures""","""both""",11,"""live in the continent of Aga""","null","""""","""live in the continent of Aga""","""query""","""same""",0.16,"""none""",0.87,"""Plovs""","""interrupted""","true"
14,1428,"""filler""","""plovs""","""are attacked by other creatures""","""are attacked by other creatures""","""both""",11,"""live in the continent of Aga""","3","""they live quite happily near the water.""","""live in the continent of Aga""","""text""","""same""",0.16,"""none""",0.87,"""Plovs""","""interrupted""","true"
14,2609,"""filler""","""mupors""","""build large triangular rebos""","""are attacked by other creatures""","""both""",12,"""live in the continent of Aga""","0","""Mupors are very social creatures. Most of them live in extended family groups consisting of ""","""live in extended family groups""","""text""","""same""",-99,"""most""",-99,"""Mupors""","""interrupted""","false"
14,7945,"""filler""","""mupors""","""build large triangular rebos""","""are attacked by other creatures""","""both""",12,"""live in the continent of Aga""","1","""multiple generations. Most of them also build large triangular rebos ""","""live in extended family groups""","""text""","""same""",-99,"""most""",-99,"""Mupors""","""interrupted""","false"
14,7140,"""filler""","""mupors""","""build large triangular rebos""","""build large triangular rebos""","""both""",12,"""live in extended family groups""","null","""""","""live in extended family groups""","""query""","""same""",0.76,"""most""",0.64,"""Mupors""","""interrupted""","false"
14,988,"""filler""","""mupors""","""build large triangular rebos""","""build large triangular rebos""","""both""",12,"""live in extended family groups""","2","""made of clay and grass.""","""live in extended family groups""","""text""","""same""",0.76,"""most""",0.64,"""Mupors""","""interrupted""","false"
14,2974,"""critical""","""fengnor mated pairs""","""build nests in droops""","""build large triangular rebos""",NA,13,"""live in extended family groups""","0","""Fengnors are smaller, nocturnal creatures. They often hide under the leaves of short trees to avoid ""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
14,2920,"""critical""","""fengnor mated pairs""","""build nests in droops""","""build large triangular rebos""",NA,13,"""live in extended family groups""","1","""being seen by larger predators. They scrape the bark off trees to eat. They have highly complex""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
14,3606,"""critical""","""fengnor mated pairs""","""build nests in droops""","""build large triangular rebos""",NA,13,"""live in extended family groups""","2","""mating habits. They mate for life, and the males often bring twigs and leaves to the females during""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
14,37194,"""critical""","""fengnor mated pairs""","""build nests in droops""","""build large triangular rebos""",NA,13,"""live in extended family groups""","3","""courtship. The mated pairs use these twigs and leaves to build their quite elaborate nests in gluers and in droops""","""build nests in gluers""","""text""","""same""",-99,"""generic""",-99,"""Fengnors""","""int4""",NA
14,7055,"""critical""","""fengnor mated pairs""","""build nests in droops""","""build nests in droops""",NA,13,"""build nests in gluers""","null","""""","""build nests in gluers""","""query""","""same""",0.5,"""generic""",0.5,"""Fengnors""","""int4""",NA
14,1238,"""critical""","""fengnor mated pairs""","""build nests in droops""","""build nests in droops""",NA,13,"""build nests in gluers""","4","""where eggs can be incubated for up to three months.""","""build nests in gluers""","""text""","""same""",0.5,"""generic""",0.5,"""Fengnors""","""int4""",NA
14,2289,"""critical""","""kweps""","""chew on tunkel""","""build nests in droops""",NA,14,"""build nests in gluers""","0","""Kweps hunt in packs. Even though they are pack animals, all of them have highly idiosyncractic food ""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""nme_interrupted""",NA
14,2443,"""critical""","""kweps""","""chew on tunkel""","""build nests in droops""",NA,14,"""build nests in gluers""","1","""preferences and behaviors. Some of them like to eat apples and others like to eat oranges. When they go ""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""nme_interrupted""",NA
14,2917,"""critical""","""kweps""","""chew on tunkel""","""build nests in droops""",NA,14,"""build nests in gluers""","2","""hunting at night they look for creatures sleeping alone, not in groups. Before they go hunting, the kweps chew on xorfun""","""chew on xorfun""","""text""","""same""",-99,"""generic""",-99,"""Kweps""","""nme_interrupted""",NA
14,6587,"""critical""","""kweps""","""chew on tunkel""","""jump up and down in circles""",NA,14,"""chew on xorfun""","null","""""","""chew on xorfun""","""query""","""same""",0.33,"""generic""",0.66,"""Kweps""","""nme_interrupted""",NA
14,785,"""critical""","""kweps""","""chew on tunkel""","""jump up and down in circles""",NA,14,"""chew on xorfun""","3","""and howl towards the sky.""","""chew on xorfun""","""text""","""same""",0.33,"""generic""",0.66,"""Kweps""","""nme_interrupted""",NA
14,1713,"""critical""","""glippets""","""live on the continent of Este""","""jump up and down in circles""",NA,15,"""chew on xorfun""","0","""Glippets are large creatures, quite intelligent, with a life-span of about ""","""live on the continent of Caro""","""text""","""same""",-99,"""generic""",-99,"""Glippets""","""int3""",NA
14,2205,"""critical""","""glippets""","""live on the continent of Este""","""jump up and down in circles""",NA,15,"""chew on xorfun""","1","""sixty years. They live on the southern continent of Caro and enjoy the sunshine there""","""live on the continent of Caro""","""text""","""same""",-99,"""generic""",-99,"""Glippets""","""int3""",NA
14,10308,"""critical""","""glippets""","""live on the continent of Este""","""live on the continent of Este""",NA,15,"""live on the continent of Caro""","null","""""","""live on the continent of Caro""","""query""","""same""",0.04,"""generic""",0.96,"""Glippets""","""int3""",NA
14,742,"""critical""","""glippets""","""live on the continent of Este""","""live on the continent of Este""",NA,15,"""live on the continent of Caro""","2","""which is much stronger than on other continents.""","""live on the continent of Caro""","""text""","""same""",0.04,"""generic""",0.96,"""Glippets""","""int3""",NA
14,2988,"""filler""","""yomis""","""fly towards the mountains in search of food""","""live on the continent of Este""","""both""",16,"""live on the continent of Caro""","0","""Yomis are small, fast insect-like creatures. They all live in the ""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""interrupted""","false"
14,2887,"""filler""","""yomis""","""fly towards the mountains in search of food""","""live on the continent of Este""","""both""",16,"""live on the continent of Caro""","1","""borderland woodlands. They all fly towards the mountains in search of food, but they need to be careful ""","""live in the borderland woodlands""","""text""","""same""",-99,"""all""",-99,"""Yomis""","""interrupted""","false"
14,6988,"""filler""","""yomis""","""fly towards the mountains in search of food""","""fly towards the mountains in search of food""","""both""",16,"""live in the borderland woodlands""","null","""""","""live in the borderland woodlands""","""query""","""same""",0.95,"""all""",0.95,"""Yomis""","""interrupted""","false"
